"","0h_01","0h_02","0h_03","0h_04","0h_05","0h_06","4h_01","4h_02","4h_03","4h_04","4h_05","4h_06","24h_01","24h_02","24h_03","24h_04","24h_05","24h_06"
"Q9CQB5",24.97529221,28.16346169,28.67333794,28.18286133,23.76573944,28.76645088,28.73178864,28.68588829,28.75047112,28.56041527,28.62804985,28.64831924,28.47475433,28.7124691,28.63509178,28.27106285,28.49251366,28.41147041
"Q9CQC7",29.40486908,29.31676292,29.26237297,29.6381855,29.51617432,29.52744102,29.16947174,29.35245514,29.51544189,28.84499741,29.45365906,29.38656616,29.8961544,29.64251328,29.76062584,29.64807892,29.7315464,29.70048141
"Q9CQD1",27.28250694,27.28885651,27.20461845,27.29447746,27.44955254,27.29640388,27.17016411,27.57917023,27.31034088,27.33364296,26.71109009,27.48937607,26.87841606,27.35841942,27.35959435,27.39966393,27.04343414,27.39746094
"Q9CQE1",27.33722115,27.28744888,27.45018196,27.2691021,26.92603493,27.33781624,27.19601059,27.44205666,26.88448524,27.10529518,26.94859886,27.09536934,27.29754066,27.28065109,27.33568764,27.19018173,27.2642765,27.1722641
"Q9CQE3",28.50244904,28.27088356,28.41296387,28.33904839,28.41968918,28.52447319,28.11416245,28.23054695,27.98419189,28.09753036,28.01669502,28.12178802,28.65328217,28.29627228,28.39484787,28.186409,28.1023941,28.11356544
"Q9CQF0",27.42478371,27.72598457,27.4542675,27.48876381,27.60816002,27.63076019,27.53512001,27.36285782,27.49564171,27.46870995,27.6322155,27.43005943,27.75353432,27.49701309,27.64375114,27.70714569,27.46684456,27.51683235
"Q9CQF3",29.29210854,29.20711136,29.35919571,29.3907547,29.10407066,29.33014107,29.30845451,29.20244789,29.14038849,29.25554657,29.22683334,29.1513176,29.12876129,29.00152779,29.08577919,29.0271759,29.00763512,29.03459358
"Q9CQF4",27.47568321,27.52910042,27.13643265,27.76249504,27.73628044,27.42189789,27.40047836,27.96438599,27.59860992,27.52760887,25.10705185,27.40527344,27.77398109,24.3126297,27.69358444,27.57268143,27.67350769,27.38845634
"Q9CQI7",27.90781784,27.96724701,27.98451614,28.47595406,28.46983528,27.62156677,27.90357208,23.98121452,28.04306984,27.69776535,28.0350132,27.71705437,27.89706421,27.88337708,28.07770348,28.19413376,27.73505402,28.08957291
"Q9CQJ1",26.10930443,25.35272408,24.53924942,28.25286484,24.66065025,24.9745121,25.19754028,24.88977623,24.38471603,25.16823578,23.81269073,25.55075836,24.18236351,24.1134491,27.53897285,27.90598297,24.60293579,28.00415611
"Q9CQJ4",26.47696495,26.55221367,25.42920303,26.96774292,26.75187492,26.62310219,26.73866653,26.52212524,26.55838776,26.60031128,24.68198586,26.47571373,26.48548126,26.43795204,26.67559433,26.6031456,26.53743362,26.36621284
"Q9CQJ8",28.80143929,28.87999344,28.88180351,28.94047356,29.00931931,28.95438004,28.58211708,28.87792015,28.74342537,28.90546608,28.56321907,28.65430832,29.0523243,28.82162094,28.94516945,28.94740105,28.92481804,28.80784035
"Q9CQK7",24.84270477,24.89850426,24.26878929,24.36826134,24.45158958,25.71273994,24.67093468,25.81572723,23.89257813,26.27577591,25.03188324,26.002388,24.62555504,26.03269386,25.95821381,24.34924889,26.233778,24.77287865
"V9GXI7",27.39190102,27.53014183,27.36811447,27.64058304,27.54096985,27.56637955,27.32988548,27.54185486,27.11227417,27.41449738,27.37815475,27.25475883,27.41691399,27.2616787,27.33994102,27.24988556,27.14627647,27.3174305
"Q9CQL5",27.33176422,27.34671783,27.47282028,26.93719292,27.27497673,27.30469513,27.09768105,27.00324631,26.927845,26.96389008,26.76673508,26.8511467,27.53185272,26.91866112,27.21771049,27.39901161,27.16796494,26.9250164
"Q9CQL6",26.54465866,26.77530098,26.80378151,26.58720589,26.38441086,26.54401016,26.51564407,26.29808235,26.32184029,26.09599304,26.52101707,26.21717453,26.73052597,26.39692307,26.54666138,26.7167263,26.99518013,26.4022522
"Q9CQM8",30.91705513,31.04329109,30.86164093,30.95372772,30.98746109,30.74559021,30.88197899,30.71677589,30.74575043,30.80854607,30.89771271,30.86149216,30.50512123,30.52701187,30.51568604,30.57839775,30.66127396,30.68679047
"Q9CQM9",28.09385872,28.175457,27.89168549,27.73531151,27.57217598,28.01929665,28.18777657,28.28934097,28.27399826,28.39378548,28.31876755,28.28964806,28.09577179,28.0065136,28.08304214,27.92529869,27.95515633,27.93887711
"Q9CQN3",28.94327164,28.9739399,29.25496101,25.07135201,29.37249947,29.03896904,28.49071693,28.09863472,28.61027527,24.71590614,28.94692802,28.38940048,29.12836838,29.15426636,28.77931404,26.04773712,28.75458527,29.08210373
"Q9CQN7",29.33351517,29.27810478,29.51050758,29.17845154,29.38391304,29.61424637,29.26176834,29.3878212,29.46090126,29.11388779,29.49670792,29.75641632,29.66729355,29.45201111,29.38841629,29.26170158,29.17586136,29.25896454
"Q9CQQ8",28.47413635,28.48596573,28.34616852,28.70483971,28.48435211,28.48096848,28.53989792,28.96705437,28.83526993,28.82256317,28.87032509,29.11284447,28.57722664,28.61754417,28.97462273,28.79442215,28.93032837,28.80805397
"Q9CQR6",27.02019691,27.13819313,27.44892311,26.99658012,26.88087082,27.31915474,27.5346756,27.57506371,27.4980793,27.73149681,27.46660995,27.48469925,27.12396049,27.09536934,27.20022774,27.24617386,27.25790787,27.10659409
"Q9CQS2",28.83523941,28.71079636,28.69089127,28.95631981,28.97847366,28.64931297,28.75563622,28.56096077,28.55486488,28.54955101,28.46419716,28.46556091,28.70163727,28.56750488,28.4198513,28.62142754,28.58942223,28.61220932
"Q9CQS8",27.78431702,27.66688728,28.14121628,27.95764923,27.94943428,27.66729355,28.02802086,27.89816093,28.06419754,28.17954254,27.46614456,28.14928436,28.01078606,27.95742798,27.87882614,27.52954674,27.80495071,27.29465294
"Q9CQU0",29.5099411,29.48254585,29.80906677,29.49436378,29.57318687,29.56283569,29.59567833,29.60837173,29.39941788,29.51348495,29.5357132,29.5832119,29.47738266,29.51574135,29.28237534,29.13464737,29.2401123,29.27106285
"Q9CQV1",28.51043129,28.40519333,28.44181824,28.54366302,28.4672718,28.2642765,28.20489883,28.16370201,28.17011642,27.93809128,28.16600227,27.97590828,28.35455894,28.20801926,28.32645988,28.16581154,28.19844818,28.15363884
"Q9CQV5",27.44332123,27.65601349,28.0481205,27.54775047,27.73711967,27.83665466,27.4888401,27.56449127,27.56579971,27.4146595,27.54841232,27.72129822,27.84146118,27.67593193,27.80519676,27.95204926,27.9791832,27.94620323
"Q9CQV7",28.08365059,28.0586853,28.10559464,28.26423264,28.22614288,28.29377556,27.83340073,28.16182899,28.19587135,28.11936569,27.99167061,28.04739189,28.32328415,28.19154739,28.12957191,28.07678795,28.16221428,28.12252998
"Q9CQW1",25.81603432,26.52584839,23.78185463,24.62081909,25.06772041,27.01051903,26.98901939,27.08588028,26.47151756,27.07367516,24.56381989,26.77881432,25.19232941,24.37864494,26.22629929,24.50311852,24.50223732,25.17624855
"Q9CQW2",28.62153244,28.4897213,28.72806168,28.48469925,28.6558094,28.68575478,28.68845749,28.59988594,28.75503159,28.56757736,28.62857056,28.76947975,28.69361877,28.81915474,28.83523941,28.55786133,28.53860283,28.71036911
"Q9CQX2",31.4135704,31.42001152,31.51742363,31.88518333,31.77741051,31.66373634,31.66050911,31.81168747,31.98851013,31.78444862,31.61478233,31.83103943,31.8951149,31.95535851,32.14242172,31.98372841,32.04179001,31.78460503
"Q9CQX8",30.47256851,30.42251968,30.50237274,30.29395103,30.30801964,30.47566414,30.60328674,30.37978745,30.38494301,30.07176018,30.23683167,30.37958145,30.72914886,30.71342087,30.41588783,30.46800995,30.45012283,30.4815464
"Q9CQY6",27.28144646,27.45607185,27.55924797,27.38154221,27.60935783,27.20890236,27.5280571,27.43045807,27.40559959,27.2269249,27.47429085,27.33892059,27.78394127,27.48815155,27.62163734,27.42750359,27.44915962,27.23936081
"Q9CQZ5",29.45359993,29.5388813,29.48636818,29.42722321,29.37115097,29.46660995,29.25730133,29.302845,29.36440277,29.03519821,29.34153175,29.00066948,29.4836235,29.49148178,29.42406273,29.08782768,29.35896492,29.23395538
"Q9CQZ6",29.62700653,29.27377701,29.30260468,29.80593491,29.2320118,29.21071434,28.85860634,29.13660431,29.28188896,29.10227013,29.05346489,29.39595032,29.16822815,29.14860535,29.05907249,29.00939941,28.94751358,28.74477196
"Q9CR00",26.60681915,26.88355255,26.84337997,26.38814545,26.31537628,26.60187149,27.06548119,26.85019302,27.07928276,27.38870239,27.01467514,27.01584625,26.87981987,27.08040047,26.92229652,27.07856941,27.0483284,27.20041466
"Q9CR09",25.91559601,26.4889946,26.44600677,26.57140923,26.21743393,26.62839699,26.48209953,26.37369919,26.72455406,26.64622688,26.76205254,26.40924644,26.57166862,26.7781868,26.88378525,26.91820717,26.37120819,26.89827538
"Q9CR11",24.03204918,25.62803459,24.90546036,25.68335342,25.15302086,25.24584007,25.01704216,25.55142212,24.62390327,25.31144142,25.49847412,24.02156258,24.5656662,25.1284256,24.6981945,24.68537903,24.77946472,25.47224808
"Q9CR13",28.43499756,28.49705124,28.28656769,28.59078026,28.46932983,28.34468842,28.45536613,28.12262726,28.33964348,28.05558586,28.49552727,28.05677605,28.88814735,28.58670616,28.78419113,28.83249664,28.56924438,28.84346962
"Q9CR16",28.64794159,28.58355331,28.60385323,28.27146339,28.35434723,28.60116196,29.01235962,28.9225235,28.79668236,29.25356483,28.83370209,28.92229652,28.69002533,28.67872047,28.63259697,28.58799362,28.62745857,28.69653893
"Q9CR26",26.13290787,25.92392921,26.15127945,26.15853882,26.12508392,25.93600273,26.73698997,26.60893631,26.46269989,26.46383858,26.65362549,26.66925621,26.4126091,26.40498161,26.3353653,26.21710014,26.26350594,26.43144608
"Q9CR41",24.80879402,25.12931442,24.96750259,24.8535862,24.39118576,24.37705803,24.09937477,27.29535294,25.14256096,27.76603889,27.70107651,27.41852379,25.23987579,25.8967495,24.3559227,27.56695938,27.71187782,27.1818676
"Q9CR57",30.99759102,31.25321579,30.80823898,31.242239,31.15309525,30.56110764,30.97309113,30.6773262,30.91868973,30.5557251,31.0218792,30.81711197,30.82486916,30.64590073,30.80108452,30.90934944,30.77721596,30.73505402
"Q9CR59",27.08820724,27.16968727,27.5453949,27.37699699,27.3485775,27.33951569,27.09385872,27.05558586,26.86053085,27.13398552,27.19507217,27.04092979,27.29990005,27.29998779,27.25574875,27.06722641,27.20815849,27.27106285
"Q9CR61",27.90793228,28.13760567,27.98174286,28.23347664,28.12691689,27.99658012,27.93708038,28.11018372,28.05987167,27.8983345,27.88774109,27.55032158,28.13212395,28.21423912,28.19333458,28.29184532,28.22935677,28.13227081
"Q9CR68",30.46548271,30.28680992,30.54683113,30.21477318,30.42101479,30.39815521,30.19507217,30.45630646,30.32924271,30.27041626,30.06548119,30.22423553,30.50019073,30.52121925,30.42542458,30.36973572,30.34530258,30.24297714
"Q9CR98",28.01834106,28.20247078,28.06625175,28.09903717,28.29364395,27.90736008,27.71397781,27.98451614,27.68879128,27.95199203,27.64615822,27.75378799,27.84523582,27.76490211,27.54767609,27.54406929,27.59967422,27.57722664
"Q9CRA5",26.89862251,26.60031128,26.87232208,26.84493637,26.47393417,26.55677986,26.90701485,26.87876701,26.59106445,27.42758369,26.71489334,26.98468018,27.04009247,26.55219841,26.62449837,26.59690475,26.22734642,26.69909096
"Q9CRA7",24.20512009,24.68359947,25.20691681,24.80985832,25.34656143,24.07418442,26.84098244,24.39159584,25.08905029,24.79512405,24.7014122,24.70583725,26.88518333,24.86216545,26.747015,24.90687943,26.91205025,26.85364723
"Q9CRA8",26.90023613,25.71742249,26.89919853,26.5543232,25.11628914,26.57873917,26.81945992,24.47839355,26.91479111,26.44197655,26.53999329,26.49645042,26.6408596,26.50198555,25.1235199,25.58725548,24.57841873,26.09057236
"Q9CRB2",28.03107452,27.99819565,28.33496475,27.84050179,27.99841118,28.19197083,28.26467896,28.19666862,28.13222122,27.96829224,28.08248329,27.93488884,27.94486427,28.01988029,27.95132637,27.97191238,27.93123055,27.98993874
"Q9CRB9",31.24756622,31.15629387,30.91192245,31.22854233,31.25541115,30.82441521,30.69859505,30.87759781,30.94321442,30.78081703,30.84938812,30.76753998,31.35063362,31.05238914,31.03649521,30.94809914,30.94948959,30.93135643
"Q9CRC9",24.40852165,25.33824158,24.71066666,25.19494057,23.96721268,24.75854492,25.31817245,25.4664402,25.20411491,25.61548996,25.45487976,25.1353569,24.85976791,25.28552628,24.61799049,25.68793488,25.2183609,25.48348236
"Q9CRD0",29.29550552,29.28162384,29.58742142,29.3933754,29.20043755,29.40709877,29.18418694,29.38372803,29.18551064,29.14265442,29.14681053,29.3492527,29.37287331,29.21904945,29.11857414,29.06930351,29.24979591,29.16067505
"Q9CSH3",26.8378582,27.19065285,26.79104042,26.24590302,26.07003403,26.91376305,26.94514275,27.13985252,27.08557701,27.35144424,26.88227081,27.20153618,26.76179886,26.74983025,26.92829704,26.91399193,26.82917213,26.80291939
"Q9CTE8",27.60328674,27.56710625,27.77096176,27.63284111,27.66952515,27.72474861,27.57455826,27.5903511,27.69657326,27.58906555,27.69165611,27.65860367,27.94793129,27.81384468,27.85025215,27.82959557,27.70530128,27.69192314
"Q9CU62",28.63405228,28.67599869,28.77517509,28.63754654,28.66688728,28.74829674,28.69972038,28.47099876,28.64030838,28.47285843,28.62627411,28.60413551,28.58491516,28.54844856,28.57282639,28.45399284,28.61526489,28.53051376
"Q9CVB6",28.06835556,28.00752831,28.23484612,27.79234505,27.67754555,28.20973969,28.57762337,28.59597969,28.25849152,28.38981056,28.37625313,28.62446213,27.91056442,28.13202667,27.94642639,28.03165245,28.08603287,28.10204506
"Q9CWE0",27.28436279,27.361269,27.14812088,27.67620087,27.77561569,27.03810501,27.09133911,26.8636055,27.65955734,26.89400101,27.22260094,27.24843788,27.41134834,27.53904724,27.28065109,27.25727844,27.20191002,27.25538826
"Q9CWG8",25.67157936,25.59457207,25.91275978,25.92322731,25.83845901,26.20648193,25.87103081,25.91766167,26.03494072,25.79874802,25.9807415,26.16353798,26.28321457,26.17138672,26.43466377,26.15535736,26.53997803,25.99905586
"Q9CWJ9",28.31622314,28.18768311,28.23585129,28.08598137,28.01110649,28.11847496,28.48100662,28.37451172,28.34435081,28.63896179,28.40665436,28.39005661,28.17821503,28.18952179,28.27364349,28.16283798,28.35716248,28.29263496
"Q9CWK8",27.37890053,27.03138924,27.01382446,27.24726105,27.33261871,27.34688759,27.52962112,27.14160728,27.54693985,27.73698997,27.57152367,27.79339981,27.50461006,27.5917778,27.49602318,27.64182472,27.66064453,27.54000854
"Q9CWU9",26.21735954,26.62030792,26.22097969,26.47837067,26.62617111,26.27797508,26.25102425,26.06149101,26.18538857,26.11771202,26.66343117,26.18935204,26.24492264,25.78798103,26.08881378,26.26738739,26.33413696,26.23121643
"Q9CWW6",25.3350544,23.2739296,26.88051987,26.99366951,26.55902863,26.85839844,24.64932442,27.05299759,24.77619743,27.02464294,26.93449593,27.21808052,24.67066002,24.78890228,25.77532387,26.95349312,26.93415833,24.25636482
"Q9CWZ3-2",28.47672653,28.69839478,28.86602592,28.32345581,28.87627983,28.92025375,28.89683342,28.90411758,28.97648239,29.08598137,28.76600838,29.20085907,28.99326324,28.84364891,28.74403381,28.76954269,28.87305641,28.83294868
"Q9CX34",27.03695297,26.86961937,26.78556442,26.49544334,26.10131264,26.66193771,27.03894234,26.8469696,27.01339722,27.42061424,26.93753052,27.20134926,26.87114716,26.80722618,26.95737267,26.88355255,26.90334129,27.05486298
"Q9CX86",30.80739403,30.79063797,30.85378075,30.69411659,30.83137894,30.85177231,30.63235474,30.7028923,30.74799156,30.55023003,30.74013138,30.69933891,30.71816444,30.6962738,30.6823597,30.53231812,30.76927567,30.58763504
"Q9CXD6",27.00345993,26.67155075,26.78031731,27.1523819,23.79351807,26.80661201,26.83833885,26.58003426,26.56772995,26.54515839,26.76686096,26.64209938,26.99129105,26.5546608,27.06804657,27.01297188,26.82941437,26.96068954
"Q9CXF4",26.0135479,25.68693733,26.03042221,24.88489151,23.73155975,25.95233727,26.15286636,26.51651573,25.97340202,26.71842575,26.19418907,26.49298668,26.31160545,26.74213982,26.15697861,26.72728348,26.45552254,26.91422081
"Q9CXI0",26.88506699,26.74522209,26.69816399,26.85293388,26.90655708,26.93943596,26.45406342,26.73130417,26.93438339,26.6496563,26.45055962,26.77530098,27.09918785,26.67492104,26.82043266,26.68511963,26.86785316,26.87161827
"Q9CXJ4",27.06157303,27.00710106,26.89307594,27.20181656,26.59960175,26.7967453,26.66587257,26.91205025,27.02485466,26.79736328,26.44747353,26.59875107,27.03096962,27.05785942,26.95814705,27.11406136,27.03831482,26.85126686
"Q9CXK8",27.31051445,27.27257538,27.46224785,27.29281044,27.36043167,27.6879921,25.07784843,27.05455208,27.1523819,27.10059166,25.41197968,27.4331665,27.4411068,27.37376595,24.89117622,27.33099556,26.98011017,26.95060349
"Q9CXR1",29.42125511,29.44817543,29.59781075,29.6443367,29.40421867,29.45616913,29.40551758,29.60319901,29.65213776,29.26300049,29.41836357,29.341362,29.86307526,29.71079636,29.70757294,29.52846718,29.52406311,29.68545341
"Q9CXS4",27.80519676,27.93444061,27.62456703,27.97891045,27.92246628,27.98228836,27.41409492,27.46380806,27.54598427,27.22407341,27.52783203,27.1300621,27.90380096,27.90265274,27.84685135,27.77624321,27.85132599,27.54288864
"Q9CXV1",29.57981873,29.43698311,29.05390549,29.78414536,29.42027283,28.85961342,28.47842407,28.38500404,28.61838341,28.58226204,29.29265785,28.6700325,29.03661346,28.61519432,28.95717812,28.57011223,28.62888336,28.45085144
"Q9CXW2",28.78263092,28.74909592,28.62285805,28.60720825,28.62690163,28.69696999,28.57553291,28.51005363,28.52335358,28.53686333,28.49518394,28.56547165,28.9022789,28.71499252,28.68160629,28.5314064,28.63827133,28.57603836
"Q9CXW3",27.96300697,27.78419113,27.90023613,27.8035965,27.65587807,28.03611565,28.37691498,28.16125298,28.23008919,28.53330231,28.16767883,28.58781433,27.82304764,27.89867973,27.98000145,28.03123283,28.06553268,28.17426682
"Q9CXW4",31.15526772,30.89265633,31.31737709,31.17307472,31.07571602,31.04901695,30.96897888,31.11470795,31.03747749,31.26438904,31.30975533,31.11228561,31.07578087,31.16985321,31.14303017,31.24688721,31.12657166,31.19184113
"Q9CXY6",29.29710388,28.84161186,29.05468178,29.20799446,28.91974258,29.02250099,28.82514381,29.00806427,28.98310471,28.73188591,28.96220779,29.0412159,28.87783241,28.56194496,28.63297844,28.63315201,28.4292202,28.56394577
"Q9CY16",28.83833885,28.85070038,28.92240906,29.22232437,28.70460892,28.96281433,28.73353577,28.81050873,28.68451691,28.75887871,28.94441605,28.69736862,29.20340538,29.14892006,29.1229496,28.98522377,29.11450958,29.06694412
"Q9CY27",30.13369179,29.99819565,30.10324669,30.20571327,30.10948563,29.9009552,29.91399193,30.08588028,29.9750061,29.97596359,29.9374733,29.96554184,30.05543137,29.66067886,29.83639908,29.91669846,29.8852272,29.62409592
"Q9CY46",26.8289299,26.95969582,26.95493507,26.74509239,27.02168083,26.72520447,26.7590065,26.84493637,26.65976143,26.83388329,26.79042053,26.91250801,26.9755249,26.92490387,26.95670891,26.8843689,27.18961716,26.97825623
"Q9CY58",25.34028244,24.96638298,27.03191566,25.18296051,23.61668968,27.49121284,27.13349724,26.97934723,24.15830803,27.41514206,26.89550591,27.747015,26.76217842,27.12671852,26.66465187,24.70901871,24.9111805,26.9250164
